Ser No.,C,Al,Cu,Fe,Mn,Ni,Ti,V,Cr,Mo,Nb,Zr,Liquidus,Term. Temp,Solidifcation Range,Tot Vol Frac BCC,Tot Vol Frac FCC,Tot Vol Frac BCC+FCC,Tot Vol Frac Other,Acceptable
1427,0,0,0,38,0,13,44,0,5,0,0,0,1451.15,999.04,452.11,0.411380163,0,0.411380163,0.588619837,0
1428,0,0,0,33,0,20,32,0,15,0,0,0,1447.86,1104.78,343.08,0.211740459,0,0.211740459,0.788259541,0
1429,0,0,0,21,0,18,55,0,6,0,0,0,1247.57,985.88,261.69,0.779973057,0,0.779973057,0.220026943,0
1430,0,0,0,34,0,15,32,0,19,0,0,0,1453.8,1106.52,347.28,0.144089636,0,0.144089636,0.855910364,0
1431,0,0,0,49,0,11,34,0,6,0,0,0,1515.87,1024.52,491.35,0.026931441,0,0.026931441,0.973068559,0
1432,0,0,0,21,0,28,32,0,19,0,0,0,1355.47,1102.63,252.84,0.533176178,0,0.533176178,0.466823822,0
1433,0,0,0,30,0,15,39,0,16,0,0,0,1434.58,986.05,448.53,0.23585618,0,0.23585618,0.76414382,0
1434,0,0,0,40,0,11,40,0,9,0,0,0,1473.54,998.88,474.66,0.250801935,0,0.250801935,0.749198065,0
1435,0,0,0,38,0,11,31,0,20,0,0,0,1465.81,1103.05,362.76,0.066815727,0,0.066815727,0.933184273,0
1436,0,0,0,33,0,19,41,0,7,0,0,0,1448.84,987.51,461.33,0.430986426,0,0.430986426,0.569013574,0
1437,0,0,0,23,0,28,34,0,15,0,0,0,1380.03,1105,275.03,0.517357906,0,0.517357906,0.482642094,0
1438,0,0,0,21,0,24,39,0,16,0,0,0,1374.35,1168.68,205.67,0.52462049,0,0.52462049,0.47537951,0
1439,0,0,0,21,0,39,32,0,8,0,0,0,1328.85,1105.44,223.41,0.504879792,0,0.504879792,0.495120208,0
1440,0,0,0,32,0,23,34,0,11,0,0,0,1447.92,1103.24,344.68,0.315834773,0,0.315834773,0.684165227,0
1441,0,0,0,20,0,28,36,0,16,0,0,0,1360.36,1115.88,244.48,0.605563214,0,0.605563214,0.394436786,0
1442,0,0,0,24,0,20,41,0,15,0,0,0,1393.08,983.51,409.57,0.427720346,0,0.427720346,0.572279654,0
1443,0,0,0,28,0,21,33,0,18,0,0,0,1421.41,1107.98,313.43,0.313462523,0,0.313462523,0.686537477,0
1444,0,0,0,28,0,16,37,0,19,0,0,0,1428.06,986.15,441.91,0.227800865,0,0.227800865,0.772199135,0
1445,0,0,0,34,0,17,39,0,10,0,0,0,1457.84,986.27,471.57,0.310360411,0,0.310360411,0.689639589,0
1446,0,0,0,30,0,12,48,0,10,0,0,0,1375.06,991.89,383.17,0.548053695,0,0.548053695,0.451946305,0
1447,0,0,0,46,0,12,32,0,10,0,0,0,1501.88,1101.05,400.83,0.019860785,0,0.019860785,0.980139215,0
1448,0,0,0,24,0,21,37,0,18,0,0,0,1401.31,1211.97,189.34,0.394082872,0,0.394082872,0.605917128,0
1449,0,0,0,21,0,26,34,0,19,0,0,0,1368.6,1108.97,259.63,0.516268936,0,0.516268936,0.483731064,0
1450,0,0,0,29,0,25,31,0,15,0,0,0,1414.5,1103.5,311,0.291249043,0,0.291249043,0.708750957,0
1451,0,0,0,25,0,30,36,0,9,0,0,0,1399.42,1107.63,291.79,0.545446376,0,0.545446376,0.454553624,0
1452,0,0,0,40,0,20,32,0,8,0,0,0,1485.26,1102.39,382.87,0.090139236,0,0.090139236,0.909860764,0
1453,0,0,0,47,0,14,30,0,9,0,0,0,1501.2,1090.37,410.83,0.046995178,0.032976977,0.079972154,0.920027846,0
1454,0,0,0,22,0,20,47,0,11,0,0,0,1339.5,983.51,355.99,0.581539512,0,0.581539512,0.418460488,0
1455,0,0,0,22,0,34,37,0,7,0,0,0,1371.29,1109.5,261.79,0.568917946,0,0.568917946,0.431082054,0
1456,0,0,0,26,0,28,38,0,8,0,0,0,1410.17,1107.94,302.23,0.571039566,0,0.571039566,0.428960434,0
1457,0,0,0,21,0,22,46,0,11,0,0,0,1339.34,983.5,355.84,0.623054756,0,0.623054756,0.376945244,0
1458,0,0,0,26,0,14,42,0,18,0,0,0,1403.52,985.09,418.43,0.250464766,0,0.250464766,0.749535234,0
1459,0,0,0,29,0,32,33,0,6,0,0,0,1419.06,1108.82,310.24,0.170690534,0,0.170690534,0.829309466,0
1460,0,0,0,31,0,24,31,0,14,0,0,0,1428.55,1102,326.55,0.238596789,0,0.238596789,0.761403211,0
1461,0,0,0,22,0,10,60,0,8,0,0,0,1176.84,996.9,179.94,0.862085612,0,0.862085612,0.137914388,0
1462,0,0,0,29,0,18,40,0,13,0,0,0,1427.2,985.66,441.54,0.356621253,0,0.356621253,0.643378747,0
1463,0,0,0,28,0,21,36,0,15,0,0,0,1426.46,1208.09,218.37,0.369515555,0,0.369515555,0.630484445,0
1464,0,0,0,31,0,15,40,0,14,0,0,0,1436.76,985.76,451,0.266252635,0,0.266252635,0.733747365,0
1465,0,0,0,31,0,15,38,0,16,0,0,0,1441.9,986.32,455.58,0.216732013,0,0.216732013,0.783267987,0
1466,0,0,0,28,0,11,54,0,7,0,0,0,1283.94,996.9,287.04,0.849341301,0,0.849341301,0.150658699,0
1467,0,0,0,34,0,11,50,0,5,0,0,0,1369.51,1007.82,361.69,0.658932935,0,0.658932935,0.341067065,0
1468,0,0,0,25,0,16,51,0,8,0,0,0,1313.09,985.91,327.18,0.696736989,0,0.696736989,0.303263011,0
1469,0,0,0,24,0,26,34,0,16,0,0,0,1390.99,1103.28,287.71,0.474255518,0,0.474255518,0.525744482,0
1470,0,0,0,41,0,15,37,0,7,0,0,0,1493.94,990.47,503.47,0.195697311,0,0.195697311,0.804302689,0
1471,0,0,0,23,0,24,35,0,18,0,0,0,1389.31,1119.45,269.86,0.465430855,0,0.465430855,0.534569145,0
1472,0,0,0,21,0,39,34,0,6,0,0,0,1344.14,1108.14,236,0.556247492,0,0.556247492,0.443752508,0
1473,0,0,0,29,0,28,35,0,8,0,0,0,1429.38,1108.02,321.36,0.433037232,0,0.433037232,0.566962768,0
1474,0,0,0,20,0,25,39,0,16,0,0,0,1365.35,1197.48,167.87,0.562172202,0,0.562172202,0.437827798,0
1475,0,0,0,23,0,10,54,0,13,0,0,0,1278.89,993.88,285.01,0.605634838,0,0.605634838,0.394365162,0
1476,0,0,0,34,0,23,36,0,7,0,0,0,1464.62,1108,356.62,0.351393998,0,0.351393998,0.648606002,0
1477,0,0,0,34,0,12,46,0,8,0,0,0,1413.08,994.9,418.18,0.502184711,0,0.502184711,0.497815289,0
1478,0,0,0,42,0,10,34,0,14,0,0,0,1485.22,1043.97,441.25,0.023100402,0,0.023100402,0.976899598,0
1479,0,0,0,22,0,26,38,0,14,0,0,0,1380.04,1213.92,166.12,0.584281543,0,0.584281543,0.415718457,0
1480,0,0,0,35,0,11,34,0,20,0,0,0,1459.05,1207.03,252.02,0.053074283,0,0.053074283,0.946925717,0
1481,0,0,0,25,0,24,42,0,9,0,0,0,1393.07,985.8,407.27,0.612107313,0,0.612107313,0.387892687,0
1482,0,0,0,20,0,33,36,0,11,0,0,0,1350.71,1106.27,244.44,0.665654997,0,0.665654997,0.334345003,0
1483,0,0,0,25,0,15,51,0,9,0,0,0,1314.72,986.91,327.81,0.657313331,0,0.657313331,0.342686669,0
1484,0,0,0,36,0,15,44,0,5,0,0,0,1445.18,990.6,454.58,0.440434104,0,0.440434104,0.559565896,0
1485,0,0,0,32,0,22,30,0,16,0,0,0,1430.91,1103.23,327.68,0.164109848,0,0.164109848,0.835890152,0
1486,0,0,0,33,0,13,34,0,20,0,0,0,1452.17,1224.73,227.44,0.118179473,0,0.118179473,0.881820527,0
1487,0,0,0,21,0,28,35,0,16,0,0,0,1366.74,1108.51,258.23,0.56824947,0,0.56824947,0.43175053,0
1488,0,0,0,46,0,14,32,0,8,0,0,0,1506.1,1102.48,403.62,0.015644819,0,0.015644819,0.984355181,0
1489,0,0,0,21,0,26,48,0,5,0,0,0,1312.55,986.02,326.53,0.87277815,0,0.87277815,0.12722185,0
1490,0,0,0,37,0,14,31,0,18,0,0,0,1464.06,1102.38,361.68,0.094195081,0,0.094195081,0.905804919,0
1491,0,0,0,30,0,15,38,0,17,0,0,0,1436.82,985.78,451.04,0.21537216,0,0.21537216,0.78462784,0
1492,0,0,0,33,0,17,33,0,17,0,0,0,1451.52,1112.28,339.24,0.188259907,0,0.188259907,0.811740093,0
1493,0,0,0,25,0,22,37,0,16,0,0,0,1406.6,1221.7,184.9,0.441553972,0,0.441553972,0.558446028,0
1494,0,0,0,26,0,37,30,0,7,0,0,0,1362.81,1102,260.81,0.240398522,0,0.240398522,0.759601478,0
1495,0,0,0,33,0,10,40,0,17,0,0,0,1440.27,992.89,447.38,0.181737362,0,0.181737362,0.818262638,0
1496,0,0,0,23,0,13,59,0,5,0,0,0,1219.97,994.9,225.07,0.735816189,0,0.735816189,0.264183811,0
1497,0,0,0,33,0,28,32,0,7,0,0,0,1444.25,1106.82,337.43,0.072963258,0,0.072963258,0.927036742,0
1498,0,0,0,38,0,14,31,0,17,0,0,0,1468.44,1101.38,367.06,0.079415808,0,0.079415808,0.920584192,0
1499,0,0,0,39,0,11,38,0,12,0,0,0,1473.91,993.88,480.03,0.151293185,0,0.151293185,0.848706815,0
1500,0,0,0,26,0,17,51,0,6,0,0,0,1317.09,986.89,330.2,0.749366375,0,0.749366375,0.250633625,0
1501,0,0,0,35,0,15,45,0,5,0,0,0,1432.72,991.48,441.24,0.478582131,0,0.478582131,0.521417869,0
1502,0,0,0,29,0,24,35,0,12,0,0,0,1430.59,1108.93,321.66,0.389408041,0,0.389408041,0.610591959,0
1503,0,0,0,29,0,28,33,0,10,0,0,0,1421.83,1103.6,318.23,0.37397746,0,0.37397746,0.62602254,0
1504,0,0,0,49,0,15,30,0,6,0,0,0,1510.46,1090.36,420.1,0.011915396,0.068333051,0.080248448,0.919751552,0
1505,0,0,0,24,0,26,42,0,8,0,0,0,1384.89,993.49,391.4,0.673730574,0,0.673730574,0.326269426,0
1506,0,0,0,20,0,10,52,0,18,0,0,0,1306.85,989.9,316.95,0.439424569,0,0.439424569,0.560575431,0
1507,0,0,0,21,0,16,46,0,17,0,0,0,1352.58,983.5,369.08,0.347346609,0,0.347346609,0.652653391,0
1508,0,0,0,27,0,16,45,0,12,0,0,0,1388.62,985.36,403.26,0.425726818,0,0.425726818,0.574273182,0
1509,0,0,0,31,0,22,37,0,10,0,0,0,1445.68,1199.95,245.73,0.391337587,0,0.391337587,0.608662413,0
1510,0,0,0,34,0,11,47,0,8,0,0,0,1402.11,998.88,403.23,0.543915891,0,0.543915891,0.456084109,0
1511,0,0,0,23,0,25,38,0,14,0,0,0,1388.83,1224.25,164.58,0.560919858,0,0.560919858,0.439080142,0
1512,0,0,0,23,0,10,53,0,14,0,0,0,1294.19,992.9,301.29,0.559977681,0,0.559977681,0.440022319,0
1513,0,0,0,35,0,20,36,0,9,0,0,0,1468.56,1182.34,286.22,0.293369728,0,0.293369728,0.706630272,0
1514,0,0,0,22,0,36,36,0,6,0,0,0,1367.42,1109.76,257.66,0.490217529,0,0.490217529,0.509782471,0
1515,0,0,0,31,0,16,39,0,14,0,0,0,1440.35,985.48,454.87,0.271529033,0,0.271529033,0.728470967,0
1516,0,0,0,23,0,22,38,0,17,0,0,0,1392.67,1186.59,206.08,0.437102243,0,0.437102243,0.562897757,0
1517,0,0,0,26,0,22,37,0,15,0,0,0,1413.14,1224.48,188.66,0.437961644,0,0.437961644,0.562038356,0
1518,0,0,0,38,0,11,36,0,15,0,0,0,1471.81,988.88,482.93,0.082217469,0,0.082217469,0.917782531,0
1519,0,0,0,23,0,36,30,0,11,0,0,0,1337.09,1103.53,233.56,0.242456236,0,0.242456236,0.757543764,0
1520,0,0,0,25,0,26,30,0,19,0,0,0,1378.86,1103.5,275.36,0.386217923,0,0.386217923,0.613782077,0
1521,0,0,0,31,0,13,43,0,13,0,0,0,1421.16,986.9,434.26,0.317641177,0,0.317641177,0.682358823,0
1522,0,0,0,33,0,19,34,0,14,0,0,0,1453.84,1116.51,337.33,0.241241174,0,0.241241174,0.758758826,0
1523,0,0,0,20,0,39,32,0,9,0,0,0,1317.72,1106.2,211.52,0.543057269,0,0.543057269,0.456942731,0
1524,0,0,0,27,0,27,30,0,16,0,0,0,1390.98,1103.48,287.5,0.288752461,0,0.288752461,0.711247539,0
1525,0,0,0,29,0,15,50,0,6,0,0,0,1348.14,989.9,358.24,0.682925387,0,0.682925387,0.317074613,0
1526,0,0,0,24,0,11,45,0,20,0,0,0,1379.79,986.91,392.88,0.263774834,0,0.263774834,0.736225166,0
1527,0,0,0,28,0,14,49,0,9,0,0,0,1355.22,987.89,367.33,0.601253776,0,0.601253776,0.398746224,0
1528,0,0,0,49,0,10,34,0,7,0,0,0,1512.25,1028.63,483.62,0.020524783,0,0.020524783,0.979475217,0
1529,0,0,0,31,0,18,39,0,12,0,0,0,1441.56,985.68,455.88,0.336670274,0,0.336670274,0.663329726,0
1530,0,0,0,23,0,25,32,0,20,0,0,0,1378.19,1102.77,275.42,0.456831776,0,0.456831776,0.543168224,0
1531,0,0,0,29,0,29,32,0,10,0,0,0,1415.63,1104.4,311.23,0.340824818,0,0.340824818,0.659175182,0
1532,0,0,0,36,0,26,32,0,6,0,0,0,1463.89,1106.08,357.81,0.198669964,0,0.198669964,0.801330036,0
1533,0,0,0,32,0,22,32,0,14,0,0,0,1441.16,1104.64,336.52,0.24199699,0,0.24199699,0.75800301,0
1534,0,0,0,41,0,11,39,0,9,0,0,0,1480.85,998.88,481.97,0.210107783,0,0.210107783,0.789892217,0
1535,0,0,0,43,0,13,38,0,6,0,0,0,1497.97,994.67,503.3,0.187487862,0,0.187487862,0.812512138,0
1536,0,0,0,40,0,13,40,0,7,0,0,0,1479.4,992.88,486.52,0.262885174,0,0.262885174,0.737114826,0
1537,0,0,0,29,0,13,48,0,10,0,0,0,1370.98,989.88,381.1,0.543176443,0,0.543176443,0.456823557,0
1538,0,0,0,24,0,25,42,0,9,0,0,0,1385.2,986.74,398.46,0.643920172,0,0.643920172,0.356079828,0
1539,0,0,0,37,0,14,39,0,10,0,0,0,1469.19,987.79,481.4,0.233912547,0,0.233912547,0.766087453,0
1540,0,0,0,32,0,25,38,0,5,0,0,0,1454.03,1109.29,344.74,0.459113276,0,0.459113276,0.540886724,0
1541,0,0,0,22,0,26,40,0,12,0,0,0,1376.38,1195.78,180.6,0.621700387,0,0.621700387,0.378299613,0
1542,0,0,0,37,0,11,45,0,7,0,0,0,1433.35,1002.89,430.46,0.456138674,0,0.456138674,0.543861326,0
1543,0,0,0,45,0,12,32,0,11,0,0,0,1497.95,1100.67,397.28,0.021773464,0,0.021773464,0.978226536,0
1544,0,0,0,34,0,11,43,0,12,0,0,0,1432.26,993.9,438.36,0.33647159,0,0.33647159,0.66352841,0
1545,0,0,0,22,0,20,41,0,17,0,0,0,1381.2,983.52,397.68,0.412405863,0,0.412405863,0.587594137,0
1546,0,0,0,41,0,20,34,0,5,0,0,0,1497.89,1109.55,388.34,0.150541928,0,0.150541928,0.849458072,0
1547,0,0,0,39,0,22,31,0,8,0,0,0,1475.51,1102.1,373.41,0.015492616,0,0.015492616,0.984507384,0
1548,0,0,0,22,0,28,33,0,17,0,0,0,1368.24,1102.87,265.37,0.520393969,0,0.520393969,0.479606031,0
1549,0,0,0,27,0,11,56,0,6,0,0,0,1255,998.89,256.11,0.886112148,0,0.886112148,0.113887852,0
1550,0,0,0,21,0,30,42,0,7,0,0,0,1357.03,1221.17,135.86,0.77822879,0,0.77822879,0.22177121,0
1551,0,0,0,23,0,26,38,0,13,0,0,0,1387.7,1199.32,188.38,0.573996666,0,0.573996666,0.426003334,0
1552,0,0,0,22,0,28,32,0,18,0,0,0,1363.46,1105.45,258.01,0.490047135,0,0.490047135,0.509952865,0
1553,0,0,0,26,0,21,37,0,16,0,0,0,1413.87,1216.45,197.42,0.392325469,0,0.392325469,0.607674531,0
1554,0,0,0,28,0,15,46,0,11,0,0,0,1385.68,985.89,399.79,0.452764437,0,0.452764437,0.547235563,0
1555,0,0,0,26,0,25,39,0,10,0,0,0,1409.74,1224.16,185.58,0.560152309,0,0.560152309,0.439847691,0
1556,0,0,0,22,0,27,32,0,19,0,0,0,1365.95,1102.64,263.31,0.500379425,0,0.500379425,0.499620575,0
1557,0,0,0,38,0,13,40,0,9,0,0,0,1469.41,990.89,478.52,0.257101537,0,0.257101537,0.742898463,0
1558,0,0,0,41,0,20,31,0,8,0,0,0,1485.33,1102.12,383.21,0.02264053,0,0.02264053,0.97735947,0
1559,0,0,0,24,0,11,59,0,6,0,0,0,1214.73,997.9,216.83,0.840738304,0,0.840738304,0.159261696,0
1560,0,0,0,48,0,10,32,0,10,0,0,0,1503.86,1239.06,264.8,0.020799072,0,0.020799072,0.979200928,0
1561,0,0,0,24,0,25,45,0,6,0,0,0,1366.84,986.12,380.72,0.739753865,0,0.739753865,0.260246135,0
1562,0,0,0,35,0,11,38,0,16,0,0,0,1456.28,989.2,467.08,0.128003072,0,0.128003072,0.871996928,0
1563,0,0,0,26,0,10,47,0,17,0,0,0,1370.33,991.9,378.43,0.372444056,0,0.372444056,0.627555944,0
1564,0,0,0,30,0,25,37,0,8,0,0,0,1439.85,1107.81,332.04,0.453292114,0,0.453292114,0.546707886,0
1565,0,0,0,34,0,22,36,0,8,0,0,0,1463.99,1110.1,353.89,0.333663785,0,0.333663785,0.666336215,0
1566,0,0,0,24,0,28,37,0,11,0,0,0,1393.85,1110.86,282.99,0.567154421,0,0.567154421,0.432845579,0
1567,0,0,0,25,0,13,50,0,12,0,0,0,1331.53,987.9,343.63,0.530672239,0,0.530672239,0.469327761,0
1568,0,0,0,32,0,10,42,0,16,0,0,0,1427.36,993.88,433.48,0.254746586,0,0.254746586,0.745253414,0
1569,0,0,0,25,0,18,52,0,5,0,0,0,1294.82,986.56,308.26,0.801001817,0,0.801001817,0.198998183,0
1570,0,0,0,33,0,11,45,0,11,0,0,0,1414.33,994.9,419.43,0.425828387,0,0.425828387,0.574171613,0
1571,0,0,0,47,0,11,31,0,11,0,0,0,1499.74,1082.39,417.35,0.045311203,0.008668109,0.053979312,0.946020688,0
1572,0,0,0,27,0,28,35,0,10,0,0,0,1414.3,1106.79,307.51,0.467171487,0,0.467171487,0.532828513,0
1573,0,0,0,20,0,22,39,0,19,0,0,0,1371.75,984.41,387.34,0.447515655,0,0.447515655,0.552484345,0
1574,0,0,0,39,0,14,36,0,11,0,0,0,1482.24,989.34,492.9,0.146391276,0,0.146391276,0.853608724,0
1575,0,0,0,38,0,18,37,0,7,0,0,0,1483.64,1151.69,331.95,0.268169957,0,0.268169957,0.731830043,0
1576,0,0,0,34,0,27,32,0,7,0,0,0,1451.2,1106.61,344.59,0.068413419,0,0.068413419,0.931586581,0
1577,0,0,0,20,0,14,48,0,18,0,0,0,1336.76,985.15,351.61,0.308622836,0,0.308622836,0.691377164,0
1578,0,0,0,35,0,12,39,0,14,0,0,0,1455.72,988.45,467.27,0.177340492,0,0.177340492,0.822659508,0
1579,0,0,0,21,0,32,38,0,9,0,0,0,1364.07,1107.01,257.06,0.691291229,0,0.691291229,0.308708771,0
1580,0,0,0,20,0,14,58,0,8,0,0,0,1196.49,987.91,208.58,0.766312907,0,0.766312907,0.233687093,0
1581,0,0,0,25,0,19,44,0,12,0,0,0,1383.5,985.19,398.31,0.480909225,0,0.480909225,0.519090775,0
1582,0,0,0,33,0,12,49,0,6,0,0,0,1378.43,998.88,379.55,0.624514481,0,0.624514481,0.375485519,0
1583,0,0,0,42,0,13,35,0,10,0,0,0,1493.59,993.57,500.02,0.095316597,0,0.095316597,0.904683403,0
1584,0,0,0,45,0,14,34,0,7,0,0,0,1507.63,1238.28,269.35,0.074814405,0,0.074814405,0.925185595,0
1585,0,0,0,21,0,21,52,0,6,0,0,0,1270.47,985.68,284.79,0.827218105,0,0.827218105,0.172781895,0
1586,0,0,0,23,0,21,39,0,17,0,0,0,1392.2,985.06,407.14,0.419060644,0,0.419060644,0.580939356,0
1587,0,0,0,29,0,21,36,0,14,0,0,0,1432.7,1199.39,233.31,0.361599639,0,0.361599639,0.638400361,0
1588,0,0,0,44,0,15,32,0,9,0,0,0,1499.3,1102.11,397.19,0.022893252,0,0.022893252,0.977106748,0
1589,0,0,0,24,0,17,53,0,6,0,0,0,1274.32,986.88,287.44,0.834100365,0,0.834100365,0.165899635,0
1590,0,0,0,28,0,12,50,0,10,0,0,0,1343.55,991.89,351.66,0.61068545,0,0.61068545,0.38931455,0
1591,0,0,0,22,0,14,57,0,7,0,0,0,1223.66,988.89,234.77,0.817744904,0,0.817744904,0.182255096,0
1592,0,0,0,25,0,11,57,0,7,0,0,0,1232.72,995.9,236.82,0.885940717,0,0.885940717,0.114059283,0
1593,0,0,0,33,0,18,30,0,19,0,0,0,1440.18,1102.39,337.79,0.163673055,0,0.163673055,0.836326945,0
1594,0,0,0,23,0,22,46,0,9,0,0,0,1352.56,985.24,367.32,0.657035049,0,0.657035049,0.342964951,0
1595,0,0,0,20,0,19,45,0,16,0,0,0,1348.87,984.45,364.42,0.426871733,0,0.426871733,0.573128267,0
1596,0,0,0,38,0,21,34,0,7,0,0,0,1482.64,1107.83,374.81,0.222546203,0,0.222546203,0.777453797,0
1597,0,0,0,27,0,22,42,0,9,0,0,0,1407.48,985.84,421.64,0.548673531,0,0.548673531,0.451326469,0
1598,0,0,0,39,0,10,36,0,15,0,0,0,1473.64,993.89,479.75,0.068542373,0,0.068542373,0.931457627,0
1599,0,0,0,32,0,16,41,0,11,0,0,0,1439.4,986.29,453.11,0.335929957,0,0.335929957,0.664070043,0
1600,0,0,0,32,0,21,38,0,9,0,0,0,1451.12,1205.1,246.02,0.391632345,0,0.391632345,0.608367655,0
1601,0,0,0,25,0,24,41,0,10,0,0,0,1397.24,986.78,410.46,0.582974715,0,0.582974715,0.417025285,0
1602,0,0,0,24,0,30,30,0,16,0,0,0,1361.33,1102.67,258.66,0.38178136,0,0.38178136,0.61821864,0
1603,0,0,0,22,0,18,53,0,7,0,0,0,1262.32,985.9,276.42,0.795139567,0,0.795139567,0.204860433,0
1604,0,0,0,25,0,33,36,0,6,0,0,0,1397.96,1109.8,288.16,0.448405282,0,0.448405282,0.551594718,0
1605,0,0,0,28,0,20,45,0,7,0,0,0,1395.38,986.27,409.11,0.592031491,0,0.592031491,0.407968509,0
1606,0,0,0,33,0,21,30,0,16,0,0,0,1437.61,1102.12,335.49,0.143681691,0,0.143681691,0.856318309,0
1607,0,0,0,26,0,23,40,0,11,0,0,0,1407.94,986.43,421.51,0.523635748,0,0.523635748,0.476364252,0
1608,0,0,0,30,0,25,40,0,5,0,0,0,1437.54,1230.81,206.73,0.539887496,0,0.539887496,0.460112504,0
1609,0,0,0,25,0,15,52,0,8,0,0,0,1299.78,986.9,312.88,0.724337386,0,0.724337386,0.275662614,0
1610,0,0,0,38,0,21,31,0,10,0,0,0,1470.24,1102.11,368.13,0.049845971,0,0.049845971,0.950154029,0
1611,0,0,0,36,0,25,31,0,8,0,0,0,1458.22,1103.24,354.98,0.01923241,0,0.01923241,0.98076759,0
1612,0,0,0,22,0,37,30,0,11,0,0,0,1324.58,1102.67,221.91,0.319304044,0,0.319304044,0.680695956,0
1613,0,0,0,31,0,28,33,0,8,0,0,0,1436.07,1106.79,329.28,0.333719812,0,0.333719812,0.666280188,0
1614,0,0,0,22,0,14,55,0,9,0,0,0,1242.05,987.88,254.17,0.731456027,0,0.731456027,0.268543973,0
1615,0,0,0,31,0,15,34,0,20,0,0,0,1443.24,1208.82,234.42,0.167174658,0,0.167174658,0.832825342,0
1616,0,0,0,49,0,11,35,0,5,0,0,0,1517.47,1011.94,505.53,0.059312882,0,0.059312882,0.940687118,0
1617,0,0,0,30,0,16,43,0,11,0,0,0,1418.51,985.85,432.66,0.390970659,0,0.390970659,0.609029341,0
1618,0,0,0,20,0,32,35,0,13,0,0,0,1349.85,1102.9,246.95,0.636339213,0,0.636339213,0.363660787,0
1619,0,0,0,34,0,14,37,0,15,0,0,0,1457.51,986.56,470.95,0.171070298,0,0.171070298,0.828929702,0
1620,0,0,0,31,0,15,43,0,11,0,0,0,1423.15,986.38,436.77,0.369087721,0,0.369087721,0.630912279,0
1621,0,0,0,21,0,31,35,0,13,0,0,0,1360.96,1104.91,256.05,0.607029108,0,0.607029108,0.392970892,0
1622,0,0,0,31,0,17,44,0,8,0,0,0,1419.08,986.45,432.63,0.475979707,0,0.475979707,0.524020293,0
1623,0,0,0,25,0,19,49,0,7,0,0,0,1336.42,986.03,350.39,0.695046335,0,0.695046335,0.304953665,0
1624,0,0,0,41,0,14,40,0,5,0,0,0,1487.26,993.03,494.23,0.274462153,0,0.274462153,0.725537847,0
1625,0,0,0,31,0,19,44,0,6,0,0,0,1421.4,986.32,435.08,0.536241528,0,0.536241528,0.463758472,0
1626,0,0,0,45,0,10,30,0,15,0,0,0,1486.34,1104.47,381.87,0.078608544,0.003750183,0.082358728,0.917641272,0
1627,0,0,0,26,0,20,41,0,13,0,0,0,1405.4,985.63,419.77,0.440533854,0,0.440533854,0.559466146,0
1628,0,0,0,41,0,16,34,0,9,0,0,0,1492.89,1139.1,353.79,0.128640041,0,0.128640041,0.871359959,0
1629,0,0,0,28,0,28,37,0,7,0,0,0,1425.59,1109.44,316.15,0.475816753,0,0.475816753,0.524183247,0
1630,0,0,0,25,0,22,43,0,10,0,0,0,1388.39,985.25,403.14,0.571628851,0,0.571628851,0.428371149,0
1631,0,0,0,38,0,20,34,0,8,0,0,0,1481.9,1107.03,374.87,0.212208292,0,0.212208292,0.787791708,0
1632,0,0,0,41,0,11,42,0,6,0,0,0,1470.64,1007.54,463.1,0.323691427,0,0.323691427,0.676308573,0
1633,0,0,0,38,0,17,40,0,5,0,0,0,1478.22,988.34,489.88,0.341434019,0,0.341434019,0.658565981,0
1634,0,0,0,10.65215119,0,15.76597506,40.04431751,0,0,18.59741715,14.94013908,0,1959.17,933.41,1025.76,0.98104412,0,0.98104412,0.01895588,1
1635,0,1.019533165,0,9.586936074,0,14.18937755,44.66034784,0.360004762,0,16.73767544,13.44612517,0,1977.78,939.08,1038.7,0.954406227,0,0.954406227,0.045593773,1
1636,0,2.039066331,0,8.521720955,0,12.61278005,49.27637816,0.720009524,0,14.87793372,11.95211126,0,1988.52,943.99,1044.53,0.92488763,0,0.92488763,0.07511237,0
1637,0,3.058599496,0,7.456505835,0,11.03618254,53.89240848,1.080014286,0,13.01819201,10.45809735,0,1989.66,949.08,1040.58,0.904626139,0,0.904626139,0.095373861,0
1638,0,4.078132662,0,6.391290716,0,9.459585036,58.5084388,1.440019047,0,11.15845029,8.964083447,0,1979.49,953.41,1026.08,0.905128539,0,0.905128539,0.094871461,0
1639,0,5.097665827,0,5.326075597,0,7.88298753,63.12446912,1.800023809,0,9.298708577,7.470069539,0,1956.04,957.07,998.97,0.925932749,0,0.925932749,0.074067251,0
1640,0,6.117198992,0,4.260860477,0,6.306390024,67.74049944,2.160028571,0,7.438966862,5.976055631,0,1916.92,961.91,955.01,0.94695926,0,0.94695926,0.05304074,0
1641,0,7.136732158,0,3.195645358,0,4.729792518,72.35652976,2.520033333,0,5.579225146,4.482041724,0,1859.46,966.09,893.37,0.964576978,0,0.964576978,0.035423022,1
1642,0,8.156265323,0,2.130430239,0,3.153195012,76.97256008,2.880038095,0,3.719483431,2.988027816,0,1783.27,974.29,808.98,0.978546313,0,0.978546313,0.021453687,1
1643,0,9.175798489,0,1.065215119,0,1.576597506,81.58859041,3.240042857,0,1.859741715,1.494013908,0,1707.71,990.32,717.39,0.988809024,0,0.988809024,0.011190976,1
